Order ID,Order Date,Ship Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-103746,27-12-2021,01-01-2022,Customer 165,Consumer,Dallas,NY,South,Technology,Copiers,Copiers Model 232,292.06,3,0.15,20.72
ORD-103747,04-04-2022,06-04-2022,Customer 364,Home Office,Houston,CA,West,Furniture,Furnishings,Furnishings Model 145,41.5,5,0.2,2.65
ORD-103748,05-09-2021,07-09-2021,Customer 68,Consumer,New York,CA,South,Furniture,Furnishings,Furnishings Model 189,64.4,5,0.15,8.22
ORD-103749,04-08-2023,05-08-2023,Customer 436,Consumer,New York,TX,South,Furniture,Bookcases,Bookcases Model 727,610.98,1,0.1,81.32
ORD-103750,26-02-2022,01-03-2022,Customer 497,Consumer,Chicago,NY,East,Technology,Copiers,Copiers Model 384,676.17,3,0.1,106.18
ORD-103751,15-01-2021,16-01-2021,Customer 277,Home Office,Phoenix,CA,East,Office Supplies,Binders,Binders Model 738,686.75,7,0.2,40.43
ORD-103752,06-01-2023,07-01-2023,Customer 349,Consumer,San Diego,TX,East,Technology,Accessories,Accessories Model 511,687.02,9,0.05,173.76
ORD-103753,20-02-2024,23-02-2024,Customer 276,Corporate,Dallas,AZ,East,Technology,Machines,Machines Model 649,282.92,7,0.1,53.06
ORD-103754,04-10-2021,06-10-2021,Customer 410,Corporate,Houston,CA,East,Furniture,Tables,Tables Model 458,662.16,2,0.15,63.21
ORD-103755,29-03-2022,04-04-2022,Customer 17,Corporate,San Jose,CA,West,Technology,Copiers,Copiers Model 753,246.18,9,0.2,11.52
ORD-103756,10-08-2024,16-08-2024,Customer 116,Home Office,San Jose,NY,South,Technology,Machines,Machines Model 912,338.82,2,0,71.87
ORD-103757,21-08-2022,27-08-2022,Customer 187,Home Office,Phoenix,IL,South,Furniture,Bookcases,Bookcases Model 794,747.29,5,0.1,141.75
ORD-103758,22-03-2022,25-03-2022,Customer 443,Home Office,Chicago,CA,East,Office Supplies,Binders,Binders Model 317,786.19,2,0.1,110.32
ORD-103759,29-07-2021,02-08-2021,Customer 149,Corporate,Los Angeles,AZ,Central,Furniture,Chairs,Chairs Model 235,377.54,1,0.1,60.77
ORD-103760,15-12-2022,19-12-2022,Customer 296,Corporate,San Diego,TX,South,Office Supplies,Paper,Paper Model 558,360.7,8,0.1,45.13
ORD-103761,29-10-2021,02-11-2021,Customer 447,Corporate,Chicago,CA,Central,Furniture,Tables,Tables Model 611,210.7,3,0,56.63
ORD-103762,31-05-2024,05-06-2024,Customer 473,Consumer,Dallas,CA,East,Office Supplies,Appliances,Appliances Model 724,414.23,3,0.2,15.4
ORD-103763,03-01-2021,05-01-2021,Customer 38,Home Office,Phoenix,NY,West,Technology,Copiers,Copiers Model 867,206.75,1,0.2,10.72
ORD-103764,17-09-2023,19-09-2023,Customer 417,Home Office,San Jose,NY,West,Furniture,Furnishings,Furnishings Model 594,194.61,2,0.2,9.92
ORD-103765,22-01-2024,27-01-2024,Customer 25,Corporate,New York,TX,West,Furniture,Furnishings,Furnishings Model 129,346.54,9,0.1,64.96
ORD-103766,04-06-2022,05-06-2022,Customer 203,Consumer,San Diego,NY,Central,Technology,Copiers,Copiers Model 496,872.71,7,0.3,-52.86
ORD-103767,08-05-2022,14-05-2022,Customer 375,Home Office,Los Angeles,TX,Central,Technology,Accessories,Accessories Model 482,894.09,9,0.15,86.57
ORD-103768,12-06-2024,16-06-2024,Customer 6,Consumer,New York,AZ,East,Technology,Phones,Phones Model 213,438.59,5,0.1,85.27
ORD-103769,12-09-2022,18-09-2022,Customer 413,Home Office,Houston,NY,West,Technology,Phones,Phones Model 957,748.21,6,0,222.3
ORD-103770,30-03-2024,03-04-2024,Customer 12,Home Office,Phoenix,IL,West,Furniture,Tables,Tables Model 303,875.43,5,0.2,44.97
ORD-103771,27-11-2021,03-12-2021,Customer 393,Corporate,Dallas,AZ,South,Office Supplies,Paper,Paper Model 832,467.5,5,0.3,-26.56
ORD-103772,29-11-2021,30-11-2021,Customer 119,Consumer,Chicago,TX,East,Office Supplies,Storage,Storage Model 703,718.55,5,0.3,-41.41
ORD-103773,19-02-2021,25-02-2021,Customer 23,Consumer,San Jose,IL,South,Technology,Copiers,Copiers Model 878,496.44,4,0.1,87.55
ORD-103774,13-05-2023,19-05-2023,Customer 132,Corporate,Chicago,NY,Central,Furniture,Bookcases,Bookcases Model 160,984.58,3,0.2,42.7
ORD-103775,29-09-2021,02-10-2021,Customer 356,Corporate,Dallas,CA,East,Furniture,Bookcases,Bookcases Model 590,949.09,3,0.1,143.87
ORD-103776,03-08-2022,09-08-2022,Customer 323,Home Office,Los Angeles,AZ,South,Technology,Phones,Phones Model 224,249.96,2,0.15,22.38
ORD-103777,29-06-2024,02-07-2024,Customer 272,Consumer,Phoenix,IL,Central,Furniture,Bookcases,Bookcases Model 430,571.97,8,0.05,126.7
ORD-103778,14-07-2022,16-07-2022,Customer 81,Consumer,Dallas,CA,East,Furniture,Furnishings,Furnishings Model 405,246.54,5,0.05,57.58
ORD-103779,27-11-2022,02-12-2022,Customer 27,Corporate,San Diego,TX,East,Furniture,Furnishings,Furnishings Model 702,198.01,3,0,61.52
ORD-103780,19-01-2024,25-01-2024,Customer 53,Corporate,Chicago,IL,South,Technology,Copiers,Copiers Model 260,969.76,8,0.15,94.64
ORD-103781,22-03-2022,24-03-2022,Customer 6,Corporate,San Jose,CA,South,Technology,Copiers,Copiers Model 176,292.44,5,0,64.62
ORD-103782,14-10-2023,17-10-2023,Customer 68,Consumer,Dallas,NY,Central,Furniture,Chairs,Chairs Model 647,831.25,9,0.05,175.06
ORD-103783,17-09-2024,23-09-2024,Customer 14,Consumer,Dallas,CA,East,Office Supplies,Storage,Storage Model 136,272.65,3,0.05,63.51
ORD-103784,08-03-2024,14-03-2024,Customer 118,Home Office,Los Angeles,TX,South,Technology,Copiers,Copiers Model 347,575.68,3,0,176.29
ORD-103785,23-12-2021,24-12-2021,Customer 217,Consumer,Dallas,AZ,South,Technology,Machines,Machines Model 604,673.13,4,0.1,94.82
ORD-103786,01-10-2021,03-10-2021,Customer 192,Consumer,Chicago,IL,Central,Office Supplies,Binders,Binders Model 559,255.64,3,0.2,10.36
ORD-103787,09-11-2023,13-11-2023,Customer 126,Home Office,Dallas,IL,South,Technology,Accessories,Accessories Model 779,696.45,7,0.1,84.24
ORD-103788,07-11-2021,11-11-2021,Customer 29,Home Office,San Diego,IL,Central,Office Supplies,Storage,Storage Model 426,985.79,7,0.15,90.07
ORD-103789,20-05-2023,21-05-2023,Customer 349,Corporate,San Jose,AZ,East,Technology,Phones,Phones Model 148,891.12,7,0.2,57.06
ORD-103790,05-06-2023,08-06-2023,Customer 64,Home Office,Los Angeles,AZ,South,Furniture,Furnishings,Furnishings Model 274,698.69,5,0,175.76
ORD-103791,03-06-2021,07-06-2021,Customer 434,Home Office,San Diego,AZ,West,Furniture,Bookcases,Bookcases Model 725,39.61,5,0.3,-2.52
ORD-103792,07-07-2024,11-07-2024,Customer 199,Consumer,Houston,CA,Central,Furniture,Bookcases,Bookcases Model 803,526.43,8,0.15,59.98
ORD-103793,12-09-2022,17-09-2022,Customer 136,Home Office,San Jose,TX,East,Office Supplies,Appliances,Appliances Model 307,986.45,1,0.2,40.42
ORD-103794,02-06-2023,04-06-2023,Customer 26,Consumer,Houston,TX,South,Furniture,Furnishings,Furnishings Model 440,984.62,3,0.15,73.42
ORD-103795,08-03-2023,11-03-2023,Customer 278,Corporate,Houston,NY,East,Office Supplies,Binders,Binders Model 422,852.91,6,0.05,134.88
ORD-103796,05-05-2021,11-05-2021,Customer 84,Consumer,Dallas,TX,South,Office Supplies,Paper,Paper Model 778,774.69,2,0.1,132.76
ORD-103797,09-10-2024,11-10-2024,Customer 98,Consumer,San Jose,CA,West,Technology,Accessories,Accessories Model 232,572.66,6,0.1,99.6
ORD-103798,20-07-2024,23-07-2024,Customer 149,Corporate,New York,CA,West,Technology,Copiers,Copiers Model 312,293.74,1,0.15,27.34
ORD-103799,11-09-2022,15-09-2022,Customer 391,Consumer,San Diego,TX,South,Furniture,Tables,Tables Model 341,858.8,8,0,194.79
ORD-103800,02-09-2021,07-09-2021,Customer 133,Consumer,San Jose,TX,West,Office Supplies,Paper,Paper Model 413,465.41,2,0.2,23.84
ORD-103801,28-04-2023,30-04-2023,Customer 115,Home Office,Dallas,CA,East,Office Supplies,Paper,Paper Model 371,997.26,7,0.05,244.57
ORD-103802,26-03-2022,30-03-2022,Customer 352,Consumer,New York,AZ,East,Technology,Accessories,Accessories Model 722,421.37,7,0.05,106.01
ORD-103803,19-07-2023,22-07-2023,Customer 34,Corporate,Houston,CA,West,Furniture,Chairs,Chairs Model 425,923.18,1,0,263.43
ORD-103804,24-06-2024,26-06-2024,Customer 151,Consumer,Houston,IL,South,Office Supplies,Storage,Storage Model 679,588.41,2,0.15,45.32
ORD-103805,04-06-2022,10-06-2022,Customer 310,Home Office,Chicago,AZ,East,Office Supplies,Binders,Binders Model 825,263.53,6,0.1,49.16
ORD-103806,10-03-2024,12-03-2024,Customer 170,Corporate,Los Angeles,IL,Central,Office Supplies,Appliances,Appliances Model 153,73.67,1,0.05,12.57
ORD-103807,28-12-2021,01-01-2022,Customer 65,Corporate,New York,TX,Central,Office Supplies,Storage,Storage Model 391,522.16,6,0.2,27.33
ORD-103808,08-01-2021,10-01-2021,Customer 104,Home Office,Houston,NY,East,Furniture,Chairs,Chairs Model 629,163.37,7,0.05,23.18
ORD-103809,23-04-2022,29-04-2022,Customer 404,Corporate,Houston,CA,West,Technology,Copiers,Copiers Model 977,359.35,2,0,78.86
ORD-103810,07-10-2024,12-10-2024,Customer 321,Home Office,Chicago,CA,South,Technology,Copiers,Copiers Model 442,478.01,7,0.1,70.1
ORD-103811,10-05-2022,15-05-2022,Customer 240,Consumer,Houston,NY,South,Furniture,Furnishings,Furnishings Model 560,107.46,8,0.2,6.33
ORD-103812,13-04-2023,17-04-2023,Customer 489,Corporate,San Diego,IL,South,Office Supplies,Binders,Binders Model 975,678.1,1,0.3,-37.24
ORD-103813,29-11-2023,02-12-2023,Customer 2,Consumer,Dallas,NY,West,Technology,Copiers,Copiers Model 380,350.55,6,0.2,16.65
ORD-103814,16-08-2022,20-08-2022,Customer 172,Home Office,Dallas,CA,Central,Furniture,Chairs,Chairs Model 922,260.25,6,0.2,16.67
ORD-103815,06-07-2021,11-07-2021,Customer 44,Home Office,New York,TX,Central,Technology,Machines,Machines Model 290,918.14,5,0.15,118.63
ORD-103816,24-01-2023,25-01-2023,Customer 68,Corporate,Phoenix,NY,South,Office Supplies,Binders,Binders Model 556,650.79,1,0.2,41.36
ORD-103817,03-04-2021,04-04-2021,Customer 260,Consumer,San Diego,TX,South,Furniture,Bookcases,Bookcases Model 821,641.37,7,0.1,120.32
ORD-103818,27-03-2021,29-03-2021,Customer 292,Consumer,San Diego,CA,East,Technology,Machines,Machines Model 291,425.1,9,0.05,94.32
ORD-103819,04-12-2023,10-12-2023,Customer 362,Corporate,Houston,AZ,Central,Technology,Accessories,Accessories Model 827,26.78,2,0.1,3.86
ORD-103820,17-05-2021,19-05-2021,Customer 453,Corporate,San Diego,NY,Central,Office Supplies,Appliances,Appliances Model 169,412.4,5,0.1,56.63
ORD-103821,25-02-2022,26-02-2022,Customer 137,Corporate,San Jose,AZ,West,Office Supplies,Appliances,Appliances Model 854,780.31,4,0.05,180.5
ORD-103822,15-03-2021,20-03-2021,Customer 301,Home Office,San Jose,AZ,Central,Technology,Accessories,Accessories Model 994,259.28,4,0.3,-12.25
ORD-103823,25-03-2024,27-03-2024,Customer 132,Home Office,San Diego,NY,Central,Office Supplies,Binders,Binders Model 788,308.84,8,0.15,39.31
ORD-103824,02-07-2024,06-07-2024,Customer 444,Corporate,Houston,CA,South,Furniture,Chairs,Chairs Model 767,748.76,3,0.05,170.23
ORD-103825,20-06-2021,26-06-2021,Customer 111,Consumer,Chicago,CA,Central,Furniture,Bookcases,Bookcases Model 491,869.37,6,0.1,126.64
ORD-103826,19-06-2021,23-06-2021,Customer 67,Consumer,Chicago,AZ,East,Furniture,Chairs,Chairs Model 927,458.31,4,0.05,89.01
ORD-103827,22-05-2023,28-05-2023,Customer 169,Home Office,Phoenix,AZ,Central,Office Supplies,Binders,Binders Model 203,691.51,3,0.2,43.58
ORD-103828,18-11-2021,23-11-2021,Customer 9,Consumer,Los Angeles,CA,South,Technology,Machines,Machines Model 458,304.85,5,0.15,24.33
ORD-103829,01-04-2022,03-04-2022,Customer 71,Consumer,Phoenix,TX,Central,Furniture,Tables,Tables Model 587,936.1,5,0.2,57.82
ORD-103830,02-08-2023,08-08-2023,Customer 175,Corporate,San Jose,AZ,South,Technology,Accessories,Accessories Model 895,481.65,1,0.1,89.88
ORD-103831,01-03-2023,05-03-2023,Customer 466,Consumer,Houston,TX,South,Technology,Accessories,Accessories Model 116,36.44,8,0,7.2
ORD-103832,05-09-2022,07-09-2022,Customer 337,Home Office,Phoenix,NY,South,Technology,Machines,Machines Model 236,992.35,9,0,256.32
ORD-103833,24-03-2024,26-03-2024,Customer 197,Home Office,Los Angeles,CA,Central,Office Supplies,Binders,Binders Model 627,744.62,4,0,174.7
ORD-103834,08-06-2023,12-06-2023,Customer 206,Corporate,San Jose,AZ,Central,Office Supplies,Storage,Storage Model 218,121.69,6,0.2,6.94
ORD-103835,15-12-2021,16-12-2021,Customer 386,Home Office,Dallas,AZ,South,Furniture,Chairs,Chairs Model 748,477.59,4,0.05,76.17
ORD-103836,11-04-2024,17-04-2024,Customer 320,Corporate,San Diego,CA,West,Office Supplies,Appliances,Appliances Model 982,972.41,1,0.05,147.43
ORD-103837,10-01-2021,14-01-2021,Customer 79,Consumer,San Diego,NY,East,Technology,Copiers,Copiers Model 204,889.83,8,0.3,-36.34
ORD-103838,10-01-2023,15-01-2023,Customer 294,Consumer,San Diego,NY,South,Office Supplies,Binders,Binders Model 915,588.82,5,0.15,42.28
ORD-103839,12-07-2024,15-07-2024,Customer 4,Consumer,San Diego,IL,Central,Furniture,Tables,Tables Model 376,358.79,5,0,104.5
ORD-103840,24-06-2024,28-06-2024,Customer 351,Home Office,San Diego,IL,Central,Furniture,Furnishings,Furnishings Model 297,525.62,7,0.1,76.5
ORD-103841,29-10-2022,31-10-2022,Customer 166,Corporate,Dallas,TX,Central,Furniture,Furnishings,Furnishings Model 775,202.5,9,0.15,15.49
ORD-103842,30-06-2022,02-07-2022,Customer 131,Corporate,San Diego,IL,East,Technology,Accessories,Accessories Model 382,988.72,8,0.3,-59.11
ORD-103843,09-05-2021,13-05-2021,Customer 198,Home Office,San Jose,IL,South,Technology,Phones,Phones Model 739,580.09,8,0.15,62.68
ORD-103844,24-08-2022,27-08-2022,Customer 150,Home Office,New York,IL,East,Office Supplies,Paper,Paper Model 903,427.31,7,0,119.35
ORD-103845,28-08-2022,01-09-2022,Customer 181,Corporate,Dallas,NY,West,Furniture,Furnishings,Furnishings Model 550,496.34,9,0.05,110.4
ORD-103846,23-11-2021,26-11-2021,Customer 442,Corporate,Phoenix,NY,South,Technology,Machines,Machines Model 910,169.38,1,0.3,-9.89
ORD-103847,07-09-2023,10-09-2023,Customer 74,Consumer,Houston,AZ,South,Furniture,Chairs,Chairs Model 683,132.91,2,0.05,29.91
ORD-103848,08-02-2022,13-02-2022,Customer 9,Home Office,Houston,IL,South,Office Supplies,Appliances,Appliances Model 539,713.99,8,0.2,41.27
ORD-103849,21-09-2022,27-09-2022,Customer 232,Consumer,Houston,TX,West,Technology,Phones,Phones Model 648,980.87,3,0.3,-50.42
ORD-103850,14-10-2024,16-10-2024,Customer 415,Corporate,Chicago,CA,South,Technology,Machines,Machines Model 227,131,7,0.05,32.89
ORD-103851,19-12-2022,21-12-2022,Customer 24,Home Office,Dallas,NY,West,Technology,Accessories,Accessories Model 655,179.79,1,0,47.43
ORD-103852,07-11-2023,10-11-2023,Customer 383,Consumer,Houston,IL,East,Technology,Machines,Machines Model 383,902.45,5,0.05,159.15
ORD-103853,01-10-2021,03-10-2021,Customer 327,Consumer,San Jose,AZ,South,Office Supplies,Appliances,Appliances Model 503,789.48,5,0.3,-41.9
ORD-103854,16-11-2022,17-11-2022,Customer 70,Corporate,Dallas,CA,Central,Office Supplies,Appliances,Appliances Model 405,241.59,5,0.3,-9.43
ORD-103855,26-04-2021,29-04-2021,Customer 186,Corporate,Phoenix,AZ,East,Technology,Accessories,Accessories Model 423,832.87,7,0.1,92.56
ORD-103856,11-05-2023,13-05-2023,Customer 469,Consumer,San Jose,CA,Central,Furniture,Bookcases,Bookcases Model 605,133.15,5,0,36.55
ORD-103857,24-11-2022,25-11-2022,Customer 154,Home Office,New York,AZ,Central,Furniture,Furnishings,Furnishings Model 682,373.45,6,0.2,17.76
ORD-103858,20-01-2024,25-01-2024,Customer 294,Corporate,New York,IL,East,Furniture,Tables,Tables Model 848,625.55,3,0.05,147.44
ORD-103859,11-01-2024,13-01-2024,Customer 1,Consumer,Phoenix,IL,West,Technology,Copiers,Copiers Model 901,826.73,8,0.15,77.58
ORD-103860,20-11-2021,21-11-2021,Customer 411,Consumer,Los Angeles,IL,West,Office Supplies,Binders,Binders Model 949,863.57,1,0.3,-38.93
ORD-103861,19-08-2023,23-08-2023,Customer 313,Consumer,San Jose,CA,Central,Furniture,Bookcases,Bookcases Model 810,213.05,8,0,45.19
ORD-103862,24-04-2021,30-04-2021,Customer 117,Consumer,San Jose,TX,South,Technology,Phones,Phones Model 627,308.1,8,0.05,75.1
ORD-103863,18-12-2023,22-12-2023,Customer 236,Corporate,Dallas,NY,Central,Furniture,Furnishings,Furnishings Model 821,80.84,3,0,18.04
ORD-103864,03-06-2021,04-06-2021,Customer 378,Corporate,Chicago,CA,East,Technology,Copiers,Copiers Model 464,308.77,8,0.05,73.41
ORD-103865,13-07-2024,16-07-2024,Customer 430,Home Office,Dallas,AZ,South,Office Supplies,Paper,Paper Model 175,821.89,2,0.2,42.05
ORD-103866,11-11-2021,14-11-2021,Customer 55,Home Office,San Diego,CA,West,Office Supplies,Storage,Storage Model 863,593.59,7,0.15,67.09
ORD-103867,01-12-2023,03-12-2023,Customer 87,Corporate,New York,IL,South,Office Supplies,Paper,Paper Model 555,410.47,9,0.2,19.76
ORD-103868,15-04-2021,19-04-2021,Customer 85,Corporate,San Diego,TX,Central,Office Supplies,Storage,Storage Model 361,768.01,4,0.05,183.11
ORD-103869,01-05-2024,04-05-2024,Customer 51,Corporate,Houston,NY,South,Office Supplies,Paper,Paper Model 326,150.23,3,0.05,22.33
ORD-103870,25-07-2024,28-07-2024,Customer 432,Home Office,Houston,NY,Central,Furniture,Tables,Tables Model 671,77.37,1,0.2,3.51
ORD-103871,20-12-2021,24-12-2021,Customer 240,Home Office,Chicago,IL,West,Technology,Phones,Phones Model 496,678.41,5,0.05,163.47
ORD-103872,13-10-2023,18-10-2023,Customer 421,Corporate,Phoenix,TX,East,Furniture,Bookcases,Bookcases Model 281,230.42,6,0.2,13.35
ORD-103873,03-01-2023,06-01-2023,Customer 121,Consumer,San Jose,CA,West,Furniture,Tables,Tables Model 687,257.63,3,0.05,49.03
ORD-103874,10-12-2022,16-12-2022,Customer 61,Corporate,New York,CA,West,Office Supplies,Appliances,Appliances Model 240,525.69,4,0.3,-19.89
ORD-103875,03-07-2024,04-07-2024,Customer 348,Home Office,New York,NY,South,Technology,Copiers,Copiers Model 368,667.53,2,0.2,42.17
ORD-103876,13-10-2022,15-10-2022,Customer 447,Home Office,San Jose,NY,Central,Furniture,Bookcases,Bookcases Model 260,240.6,3,0,62.22
ORD-103877,04-04-2023,07-04-2023,Customer 298,Corporate,Phoenix,NY,South,Furniture,Furnishings,Furnishings Model 156,176.12,2,0.1,21.76
ORD-103878,05-08-2023,11-08-2023,Customer 161,Corporate,Houston,AZ,East,Furniture,Furnishings,Furnishings Model 758,217.51,6,0.3,-8.92
ORD-103879,23-10-2022,29-10-2022,Customer 432,Corporate,Houston,TX,East,Office Supplies,Binders,Binders Model 844,291.44,4,0.05,49.29
ORD-103880,09-04-2021,12-04-2021,Customer 165,Corporate,New York,AZ,Central,Furniture,Chairs,Chairs Model 919,943.6,9,0.2,37.05
ORD-103881,11-08-2022,16-08-2022,Customer 86,Corporate,Houston,AZ,Central,Furniture,Furnishings,Furnishings Model 268,714.28,5,0.1,122.51
ORD-103882,09-10-2021,10-10-2021,Customer 211,Consumer,New York,CA,East,Office Supplies,Appliances,Appliances Model 618,93.68,5,0.15,9.79
ORD-103883,07-02-2022,09-02-2022,Customer 205,Consumer,Chicago,CA,South,Office Supplies,Appliances,Appliances Model 292,791.35,8,0.1,83.42
ORD-103884,07-02-2024,10-02-2024,Customer 93,Consumer,New York,IL,East,Office Supplies,Binders,Binders Model 864,710.55,9,0.15,63.52
ORD-103885,01-12-2022,03-12-2022,Customer 80,Home Office,San Diego,NY,West,Office Supplies,Binders,Binders Model 321,463.63,3,0.05,116.64
ORD-103886,18-07-2021,22-07-2021,Customer 4,Corporate,San Diego,AZ,East,Technology,Copiers,Copiers Model 754,256.48,8,0.05,57.1
ORD-103887,19-08-2024,25-08-2024,Customer 233,Home Office,Chicago,CA,South,Technology,Phones,Phones Model 627,495.76,8,0.1,77.36
ORD-103888,23-11-2021,29-11-2021,Customer 199,Home Office,Houston,CA,Central,Technology,Accessories,Accessories Model 971,468.19,4,0.1,72.24
ORD-103889,03-06-2021,06-06-2021,Customer 339,Corporate,San Jose,NY,West,Office Supplies,Appliances,Appliances Model 592,873.76,2,0.2,34.39
ORD-103890,06-07-2022,09-07-2022,Customer 23,Corporate,San Jose,IL,South,Office Supplies,Storage,Storage Model 941,139.57,8,0.1,16.44
ORD-103891,09-02-2022,13-02-2022,Customer 442,Home Office,Houston,CA,Central,Office Supplies,Appliances,Appliances Model 830,366.6,6,0.2,14.56
ORD-103892,07-04-2022,12-04-2022,Customer 7,Corporate,San Jose,CA,East,Furniture,Furnishings,Furnishings Model 347,509.47,6,0,127.76
ORD-103893,12-05-2021,15-05-2021,Customer 52,Corporate,Dallas,IL,East,Technology,Accessories,Accessories Model 319,845.63,1,0.2,37.33
ORD-103894,02-03-2023,08-03-2023,Customer 226,Home Office,New York,IL,West,Office Supplies,Storage,Storage Model 741,950.11,3,0,197.39
ORD-103895,24-05-2023,26-05-2023,Customer 269,Corporate,Houston,AZ,Central,Office Supplies,Binders,Binders Model 716,423.81,6,0.15,42.72
ORD-103896,25-03-2021,26-03-2021,Customer 135,Consumer,Phoenix,IL,West,Office Supplies,Storage,Storage Model 743,648.49,9,0.3,-27.06
ORD-103897,24-01-2023,26-01-2023,Customer 160,Consumer,Phoenix,TX,East,Technology,Phones,Phones Model 545,111.65,8,0.05,22.31
ORD-103898,20-09-2022,25-09-2022,Customer 386,Consumer,Houston,IL,East,Office Supplies,Binders,Binders Model 826,470.78,8,0,135.48
ORD-103899,07-02-2024,08-02-2024,Customer 275,Corporate,Los Angeles,IL,South,Technology,Copiers,Copiers Model 176,259.34,8,0.1,29.47
ORD-103900,09-08-2021,11-08-2021,Customer 381,Consumer,San Jose,TX,South,Office Supplies,Binders,Binders Model 995,727.25,1,0,150.92
ORD-103901,07-07-2022,09-07-2022,Customer 448,Consumer,Houston,IL,Central,Office Supplies,Binders,Binders Model 231,860.18,5,0.15,101.28
ORD-103902,23-10-2024,27-10-2024,Customer 263,Corporate,Phoenix,TX,South,Furniture,Furnishings,Furnishings Model 189,716.44,3,0.2,41.63
ORD-103903,16-03-2024,21-03-2024,Customer 13,Consumer,San Diego,TX,Central,Office Supplies,Storage,Storage Model 531,265.13,9,0.05,37.5
ORD-103904,22-04-2021,28-04-2021,Customer 222,Consumer,Chicago,AZ,Central,Technology,Phones,Phones Model 136,747.95,4,0.15,93.82
ORD-103905,07-09-2022,11-09-2022,Customer 389,Corporate,Houston,NY,Central,Furniture,Tables,Tables Model 904,896.59,3,0,174.94
ORD-103906,13-07-2023,14-07-2023,Customer 188,Corporate,Chicago,AZ,West,Office Supplies,Appliances,Appliances Model 904,930.22,2,0.15,75.3
ORD-103907,20-04-2022,26-04-2022,Customer 120,Consumer,San Diego,AZ,West,Office Supplies,Appliances,Appliances Model 250,407.29,2,0.05,91.49
ORD-103908,16-04-2023,20-04-2023,Customer 70,Home Office,Los Angeles,IL,Central,Office Supplies,Binders,Binders Model 880,514.85,4,0.15,62.88
ORD-103909,28-09-2021,03-10-2021,Customer 329,Consumer,Houston,CA,West,Office Supplies,Storage,Storage Model 285,609.44,1,0.3,-28.55
ORD-103910,25-02-2022,28-02-2022,Customer 193,Home Office,Dallas,NY,Central,Furniture,Chairs,Chairs Model 483,785.48,5,0.3,-40.03
ORD-103911,08-12-2022,11-12-2022,Customer 276,Consumer,San Diego,TX,East,Office Supplies,Storage,Storage Model 535,336.9,4,0.15,24.42
ORD-103912,22-10-2024,23-10-2024,Customer 154,Corporate,San Diego,TX,Central,Furniture,Tables,Tables Model 527,193.55,6,0.2,8.61
ORD-103913,27-07-2024,30-07-2024,Customer 373,Consumer,Dallas,AZ,Central,Furniture,Tables,Tables Model 590,88.54,2,0.2,4.01
ORD-103914,30-07-2024,03-08-2024,Customer 333,Consumer,San Jose,IL,East,Office Supplies,Storage,Storage Model 204,630.9,3,0.3,-34.82
ORD-103915,09-02-2021,10-02-2021,Customer 227,Consumer,Dallas,NY,West,Furniture,Chairs,Chairs Model 350,776.83,2,0.1,96.72
ORD-103916,08-07-2021,14-07-2021,Customer 263,Home Office,Los Angeles,TX,East,Technology,Phones,Phones Model 419,834.56,7,0.2,47.71
ORD-103917,02-04-2024,07-04-2024,Customer 457,Consumer,Houston,IL,Central,Office Supplies,Storage,Storage Model 696,470.5,4,0.2,18.75
ORD-103918,21-09-2023,22-09-2023,Customer 198,Home Office,New York,AZ,Central,Office Supplies,Appliances,Appliances Model 732,96.02,1,0,17.1
ORD-103919,20-06-2022,26-06-2022,Customer 356,Corporate,San Jose,IL,East,Office Supplies,Paper,Paper Model 299,484.67,5,0,96.28
ORD-103920,25-10-2023,26-10-2023,Customer 303,Home Office,Chicago,AZ,South,Office Supplies,Paper,Paper Model 621,919.73,9,0,288.66
ORD-103921,17-10-2021,19-10-2021,Customer 498,Consumer,New York,CA,South,Furniture,Tables,Tables Model 869,365.55,9,0.05,77.98
ORD-103922,09-03-2022,11-03-2022,Customer 497,Home Office,New York,AZ,South,Office Supplies,Storage,Storage Model 598,71.78,1,0.1,7.84
ORD-103923,16-04-2022,17-04-2022,Customer 60,Home Office,Houston,TX,South,Office Supplies,Paper,Paper Model 725,303.52,3,0.1,51.83
ORD-103924,19-04-2024,22-04-2024,Customer 64,Home Office,San Diego,TX,South,Furniture,Furnishings,Furnishings Model 410,585.73,8,0.2,23.9
ORD-103925,25-06-2024,27-06-2024,Customer 1,Consumer,Dallas,TX,West,Furniture,Chairs,Chairs Model 625,162.94,8,0,31.72
ORD-103926,20-09-2022,25-09-2022,Customer 416,Consumer,Chicago,CA,West,Furniture,Tables,Tables Model 372,137.67,8,0.2,8.11
ORD-103927,06-10-2021,12-10-2021,Customer 138,Home Office,New York,NY,West,Office Supplies,Paper,Paper Model 213,656.69,3,0,148.58
ORD-103928,27-05-2023,31-05-2023,Customer 498,Corporate,Houston,TX,South,Office Supplies,Appliances,Appliances Model 232,206.23,3,0.2,10.72
ORD-103929,04-08-2022,06-08-2022,Customer 49,Corporate,San Jose,AZ,East,Furniture,Chairs,Chairs Model 117,443.86,9,0.15,35.72
ORD-103930,13-05-2023,14-05-2023,Customer 326,Corporate,Phoenix,TX,East,Furniture,Tables,Tables Model 207,202.89,1,0.1,28.06
ORD-103931,11-09-2021,14-09-2021,Customer 14,Home Office,Chicago,CA,West,Furniture,Bookcases,Bookcases Model 834,334.08,2,0.15,37.84
